question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,created_at,notes,url,stage,party,answer,candidate_name,pct
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Warren,Elizabeth Warren,19.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Harris,Kamala D. Harris,13.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Sanders,Bernard Sanders,13.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Buttigieg,Pete Buttigieg,7.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Yang,Andrew Yang,2.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,O'Rourke,Beto O'Rourke,2.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Klobuchar,Amy Klobuchar,1.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Castro,Julián Castro,1.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Booker,Cory A. Booker,1.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Inslee,Jay Robert Inslee,1.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Williamson,Marianne Williamson,1.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Delaney,John K. Delaney,1.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Hickenlooper,John Hickenlooper,1.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Bennet,Michael F. Bennet,1.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Bullock,Steve Bullock,0.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,de Blasio,Bill de Blasio,0.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Gabbard,Tulsi Gabbard,0.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Gillibrand,Kirsten E. Gillibrand,0.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Moulton,Seth Moulton,0.0
99289,58646,2020,,335,NBC News/Wall Street Journal,"","",NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,400,lv,lv-d,Live Phone,U.S. President,7/7/19,7/9/19,"",false,,false,false,7/11/19 17:02,,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971,primary,DEM,Ryan,Tim Ryan,0.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Warren,Elizabeth Warren,22.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Sanders,Bernard Sanders,20.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Biden,Joseph R. Biden Jr.,19.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Harris,Kamala D. Harris,15.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Buttigieg,Pete Buttigieg,13.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Gabbard,Tulsi Gabbard,3.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,O'Rourke,Beto O'Rourke,1.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Booker,Cory A. Booker,1.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Yang,Andrew Yang,1.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Williamson,Marianne Williamson,1.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Klobuchar,Amy Klobuchar,1.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Gillibrand,Kirsten E. Gillibrand,1.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Hickenlooper,John Hickenlooper,1.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Swalwell,Eric Swalwell,0.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Ryan,Tim Ryan,0.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Delaney,John K. Delaney,0.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Inslee,Jay Robert Inslee,0.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,de Blasio,Bill de Blasio,0.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Bennet,Michael F. Bennet,0.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Castro,Julián Castro,0.0
99297,58652,2020,New Hampshire,1365,Change Research,1158,The 603,Change Research,48,Change Research,C+,1084,lv,lv-d,Online,U.S. President,7/6/19,7/9/19,"",false,,false,false,7/12/19 13:26,,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019,primary,DEM,Moulton,Seth Moulton,0.0
99086,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,395,lv,lv-r,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,REP,Trump,Donald Trump,90.8
99086,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,395,lv,lv-r,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,REP,Weld,William F. Weld,9.2
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Sanders,Bernard Sanders,15.4
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Warren,Elizabeth Warren,14.5
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Biden,Joseph R. Biden Jr.,29.7
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Buttigieg,Pete Buttigieg,5.3
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Harris,Kamala D. Harris,15.2
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,O'Rourke,Beto O'Rourke,4.0
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Booker,Cory A. Booker,1.5
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Bullock,Steve Bullock,0.5
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Gravel,Mike Gravel,0.6
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Klobuchar,Amy Klobuchar,0.9
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,de Blasio,Bill de Blasio,0.4
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Gillibrand,Kirsten E. Gillibrand,0.2
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Bennet,Michael F. Bennet,1.2
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Yang,Andrew Yang,3.2
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Castro,Julián Castro,0.4
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Delaney,John K. Delaney,0.3
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Inslee,Jay Robert Inslee,0.5
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Ryan,Tim Ryan,0.3
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Gabbard,Tulsi Gabbard,1.7
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Williamson,Marianne Williamson,0.1
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Swalwell,Eric Swalwell,1.2
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Sestak,Joe Sestak,0.3
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Moulton,Seth Moulton,0.0
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Messam,Wayne Messam,0.0
99087,58623,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,B+,481,lv,lv-d,IVR/Online,U.S. President,7/6/19,7/8/19,"",false,,false,false,7/9/19 08:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,primary,DEM,Hickenlooper,John Hickenlooper,0.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Biden,Joseph R. Biden Jr.,31.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Sanders,Bernard Sanders,19.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Harris,Kamala D. Harris,14.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Warren,Elizabeth Warren,13.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Buttigieg,Pete Buttigieg,6.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,O'Rourke,Beto O'Rourke,3.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Booker,Cory A. Booker,2.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Bullock,Steve Bullock,1.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Castro,Julián Castro,1.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,de Blasio,Bill de Blasio,1.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Delaney,John K. Delaney,1.0
99088,58624,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,16599,lv,lv-d,Online,U.S. President,7/1/19,7/7/19,"",false,,false,false,7/9/19 08:37,,https://morningconsult.com/2020-democratic-primary/,primary,DEM,Gabbard,Tulsi Gabbard,1.0
